ID_RUC|DPTO|PROV|DISTRITO|SEXO|CARGO_ENCUESTADO|ACT_ECO|ANIO|ESTADO_EMPRESA|VAR_VENTA|PCT_VAR_VENTA|MODAL_VENTA|PCT_TRAB_LABO|MODAL_TRAB|TIENE_PROB_FINANC|TIEMPO_RECUPERARSE|SUSP_PERFECTA
00000027861|LIMA|LIMA|SAN MARTIN DE PORRES|1.0|Otro|Actividades de restaurantes y de servicio móvil de comidas|2007.0|Inoperativa|NO REALIO VENTAS|||De 61 a 80%|Trabajo mixto|0.0|De 6 a 12 meses|1.0
00000027949|LIMA|LIMA|SANTIAGO DE SURCO|2.0|Administrador/a|Otras actividades de servicios de apoyo a las empresas n.c.p.|2009.0|Parcialmente operativa|Disminuyó|50.0|Solo de forma presencial|De 61 a 80%|Trabajo mixto|1.0|En menos de 6 meses|0.0
00000027966|LIMA|LIMA|CHORRILLOS|1.0|Otro|Fabricación de muebles|1985.0|Parcialmente operativa|Disminuyó|60.0|Presencial y delivery|Hasta 20%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000028036|LIMA|LIMA|SAN JUAN DE LURIGANCHO|2.0|Otro|Acabado de productos textiles|2007.0|Operativa|Disminuyó|40.0|Solo online|De 61 a 80%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000028042|LIMA|LIMA|LIMA|1.0|Contador/a|Enseñanza secundaria de formación general|2007.0|Operativa|Disminuyó|30.0|Presencial y delivery|De 61 a 80%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000028296|CALLAO|CALLAO|BELLAVISTA|1.0|Otro|Pesca marítima|2008.0|Parcialmente operativa|Disminuyó|70.0|Por otra modalidad|De 21 a 40%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000028321|LIMA|LIMA|LIMA|2.0|Gerente/a general|Otras actividades de venta al por menor en comercios no especializados|2008.0|Parcialmente operativa|NO REALIO VENTAS|||Hasta 20%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000028462|LIMA|LIMA|LA VICTORIA|2.0|Contador/a|Construcción de edificios|2004.0|Inoperativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|0.0|En menos de 6 meses|0.0
00000028691|LIMA|LIMA|LURIGANCHO|1.0|Otro|Fabricación de productos de plástico|2009.0|Operativa|Disminuyó|30.0|Solo a traves de delivery|De 41 a 60%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000028737|LIMA|LIMA|SANTA ANITA|2.0|Gerente/a general|Venta al por mayor no especializada|2009.0|Parcialmente operativa|Disminuyó|60.0|Solo online|De 81 a 100%|Trabajo mixto|1.0|De 19 a 24 meses|0.0
00000028738|LIMA|LIMA|SANTIAGO DE SURCO|2.0|Otro|Transporte de carga marítimo y de cabotaje|2009.0|Operativa|Se mantiene||Por otra modalidad|Hasta 20%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000028794|LIMA|LIMA|SAN ISIDRO|1.0|Administrador/a|Actividades de consultoría de gestión|2009.0|Parcialmente operativa|Se mantiene||Por otra modalidad|Hasta 20%|Solo trabajo remoto|0.0|No se vio afectada|0.0
00000028831|LIMA|LIMA|LIMA|1.0|Administrador/a|Instalaciones eléctricas|2009.0|Operativa|Disminuyó|40.0|Presencial y delivery|De 21 a 40%|Solo trabajo remoto|0.0|De 13 a 18 meses|0.0
00000028900|LIMA|LIMA|LIMA|2.0|Otro|Venta al por mayor de metales y minerales metalíferos|2010.0|Operativa|Disminuyó|50.0|Presencial y delivery|De 81 a 100%|Trabajo mixto|0.0|No se vio afectada|0.0
00000028927|LIMA|LIMA|MIRAFLORES|1.0|Otro|Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica|2010.0|Parcialmente operativa|Disminuyó|58.0|Por otra modalidad|Hasta 20%|Trabajo mixto|0.0|De 13 a 18 meses|1.0
00000030032|LIMA|LIMA|CHORRILLOS|1.0|Otro|Impresión|2012.0|Operativa|Disminuyó|20.0|Solo de forma presencial|De 61 a 80%|Trabajo mixto|0.0|En menos de 6 meses|0.0
00000030062|LIMA|LIMA|SAN ISIDRO|1.0|Gerente/a general|Actividades de alojamiento para estancias cortas|2011.0|Inoperativa|NO REALIO VENTAS|||Hasta 20%|Trabajo mixto|0.0|De 6 a 12 meses|1.0
00000030452|LIMA|LIMA|MIRAFLORES|1.0|Contador/a|Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica|2007.0|Parcialmente operativa|Disminuyó|44.0|Presencial y delivery|Hasta 20%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000030490|LIMA|LIMA|SANTIAGO DE SURCO|1.0|Contador/a|Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica|2006.0|Parcialmente operativa|NO REALIO VENTAS|||De 21 a 40%|Solo trabajo remoto|1.0|De 6 a 12 meses|0.0
00000030535|LIMA|LIMA|PUENTE PIEDRA|1.0|Otro|Transporte de carga por carretera|2006.0|Parcialmente operativa|Disminuyó|90.0|Presencial y delivery|De 21 a 40%|Trabajo mixto|0.0|De 13 a 18 meses|0.0
00000030563|LIMA|LIMA|MIRAFLORES|2.0|Gerente/a general|Actividades de alojamiento para estancias cortas|2000.0|Parcialmente operativa|Disminuyó|85.0|Solo de forma presencial|Hasta 20%|Trabajo mixto|1.0|De 13 a 18 meses|1.0
00000030577|LIMA|LIMA|COMAS|1.0|Administrador/a|Transporte de carga por carretera|2005.0|Parcialmente operativa|Disminuyó|30.0|Solo de forma presencial|Hasta 20%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000030646|LIMA|LIMA|LINCE|2.0|Contador/a|Actividades de servicios relacionadas con la impresión|2007.0|Parcialmente operativa|Disminuyó|60.0|Presencial y delivery|De 41 a 60%|Trabajo mixto|1.0|De 6 a 12 meses|0.0
00000030782|LIMA|LIMA|SANTIAGO DE SURCO|1.0|Administrador/a|Consultoría de informática y de gestión de instalaciones informáticas|2003.0|Parcialmente operativa|Disminuyó|90.0|Presencial y delivery|Hasta 20%|Solo trabajo remoto|1.0|De 6 a 12 meses|0.0
00000030806|LIMA|LIMA|ATE|2.0|Contador/a|Transporte de carga por carretera|2002.0|Parcialmente operativa|Disminuyó|60.0|Solo de forma presencial|Hasta 20%|Trabajo mixto|0.0|De 13 a 18 meses|0.0
00000030997|LIMA|LIMA|SAN BORJA|1.0|Otro|Otros tipos de enseñanza n.c.p.|2008.0|Parcialmente operativa|Disminuyó|50.0|Presencial y delivery|De 21 a 40%|Solo trabajo remoto|1.0|De 19 a 24 meses|1.0
00000031143|LIMA|LIMA|LURIN|2.0|Contador/a|Fabricación de vidrio y productos de vidrio|2000.0|Parcialmente operativa|Disminuyó|35.0|Presencial y delivery|De 21 a 40%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000031285|LIMA|LIMA|LURIGANCHO|2.0|Gerente/a general|Actividades de alojamiento para estancias cortas|1999.0|Parcialmente operativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|0.0|De 13 a 18 meses|0.0
00000031359|LIMA|LIMA|LOS OLIVOS|2.0|Contador/a|Otras actividades especializadas de construcción|1998.0|Parcialmente operativa|Disminuyó|100.0|Presencial y delivery|De 41 a 60%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000031369|CALLAO|CALLAO|CALLAO|2.0|Administrador/a|Fabricación de maquinaria para la explotación de minas y canteras y para obras de construcción|2000.0|Operativa|Aumentó|40.0|Solo de forma presencial|De 41 a 60%|Solo trabajo presencial|0.0|En menos de 6 meses|0.0
00000031443|LIMA|LIMA|LA MOLINA|2.0|Contador/a|Actividades de restaurantes y de servicio móvil de comidas|1996.0|Parcialmente operativa|Disminuyó|55.0|Solo a traves de delivery|Hasta 20%|Trabajo mixto|0.0|En menos de 6 meses|1.0
00000031586|LIMA|LIMA|CHORRILLOS|1.0|Gerente/a general|Forja, prensado, estampado y laminado de metales; pulvimetalurgia|1990.0|Operativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|0.0|De 13 a 18 meses|0.0
00000031628|LIMA|LIMA|SAN ISIDRO|2.0|Otro|Actividades jurídicas|1983.0|Parcialmente operativa|Se mantiene||Presencial y delivery|De 61 a 80%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000031669|LIMA|LIMA|SANTIAGO DE SURCO|1.0|Otro|Actividades de restaurantes y de servicio móvil de comidas|1993.0|Parcialmente operativa|Disminuyó|93.0|Solo a traves de delivery|De 21 a 40%|Trabajo mixto|1.0|De 6 a 12 meses|0.0
00000031894|LIMA|LIMA|VILLA EL SALVADOR|2.0|Gerente/a general|Elaboración de productos de molinería|2007.0|Operativa|Se mantiene||Presencial y delivery|De 81 a 100%|Solo trabajo presencial|0.0|De 6 a 12 meses|0.0
00000032093|LIMA|LIMA|SAN ISIDRO|2.0|Contador/a|Generación, transmisión y distribución de energía eléctrica|2010.0|Operativa|Disminuyó|35.0|Por otra modalidad|Hasta 20%|Trabajo mixto|0.0|En menos de 6 meses|0.0
00000032106|LIMA|LIMA|SAN BORJA|2.0|Otro|Venta al por menor de artículos de ferretería, pinturas y productos de vidrio en comercios especializados|2011.0|Parcialmente operativa|Disminuyó|80.0|Presencial y delivery|De 61 a 80%|Solo trabajo remoto|1.0|Más de 24 meses|0.0
00000032164|LIMA|LIMA|MIRAFLORES|1.0|Contador/a|Actividades de alojamiento para estancias cortas|2006.0|Parcialmente operativa|Disminuyó|88.0|Solo de forma presencial|De 21 a 40%|Trabajo mixto|0.0|De 19 a 24 meses|0.0
00000032335|LIMA|LIMA|ATE|2.0|Gerente/a general|Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques|2010.0|Parcialmente operativa|Disminuyó|80.0|Solo a traves de delivery|Hasta 20%|Trabajo mixto|0.0|Más de 24 meses|0.0
00000032350|LIMA|LIMA|PUENTE PIEDRA|2.0|Contador/a|Fabricación de materiales de construcción de arcilla|2010.0|Parcialmente operativa|Disminuyó|90.0|Solo de forma presencial|Hasta 20%|Solo trabajo presencial|0.0|De 13 a 18 meses|1.0
00000032364|LIMA|LIMA|MIRAFLORES|1.0|Otro|Actividades de agencias de viajes|2010.0|Parcialmente operativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|0.0|De 13 a 18 meses|0.0
00000032602|LIMA|LIMA|MIRAFLORES|1.0|Otro|Actividades de alojamiento para estancias cortas|2009.0|Inoperativa||||||||
00000032863|LIMA|LIMA|COMAS|2.0|Administrador/a|Impresión|2007.0|Parcialmente operativa|Disminuyó|90.0|Solo a traves de delivery|Hasta 20%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000033178|LIMA|LIMA|SANTIAGO DE SURCO|2.0|Contador/a|Venta al por mayor de otros tipos de maquinaria y equipo|1987.0|Operativa|Disminuyó|50.0|Solo online|De 81 a 100%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000033418|LIMA|LIMA|MIRAFLORES|1.0|Contador/a|Otras actividades de alojamiento|1994.0|Parcialmente operativa|Disminuyó|75.0|Presencial y delivery|Hasta 20%|Trabajo mixto|0.0|De 6 a 12 meses|1.0
00000033914|LIMA|LIMA|LIMA|2.0|Contador/a|Fabricación de prendas de vestir, excepto prendas de piel|1993.0|Parcialmente operativa|Disminuyó|70.0|Solo de forma presencial|Hasta 20%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000034604|LIMA|LIMA|LIMA|1.0|Gerente/a general|Actividades de alojamiento para estancias cortas|1992.0|Parcialmente operativa|Disminuyó|90.0|Solo de forma presencial|De 41 a 60%|Solo trabajo presencial|0.0|De 13 a 18 meses|0.0
00000034626|CALLAO|CALLAO|CALLAO|1.0|Contador/a|Otras actividades de servicios de apoyo a las empresas n.c.p.|1980.0|Parcialmente operativa|Disminuyó|30.0|Por otra modalidad|De 81 a 100%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000034927|LIMA|LIMA|SANTIAGO DE SURCO|1.0|Propietario/a|Construcción de edificios|1977.0|Parcialmente operativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|0.0|En menos de 6 meses|0.0
00000034953|LIMA|LIMA|ATE|1.0|Contador/a|Mantenimiento y reparación de vehículos automotores|1973.0|Parcialmente operativa|Disminuyó|70.0|Solo de forma presencial|Hasta 20%|Trabajo mixto|0.0|De 19 a 24 meses|0.0
00000035803|LIMA|LIMA|SAN ISIDRO|2.0|Administrador/a|Actividades de restaurantes y de servicio móvil de comidas|1992.0|Parcialmente operativa|Disminuyó|90.0|Solo online|De 21 a 40%|Solo trabajo presencial|0.0|De 19 a 24 meses|0.0
00000035838|LIMA|LIMA|SAN BORJA|2.0|Gerente/a general|Venta al por mayor no especializada|2005.0|Operativa|Disminuyó|10.0|Presencial y delivery|De 61 a 80%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000035857|LIMA|LIMA|VILLA MARIA DEL TRIUNFO|1.0|Contador/a|Venta al por mayor no especializada|2002.0|Operativa|Se mantiene||Solo de forma presencial|De 81 a 100%|Solo trabajo presencial|0.0|No se vio afectada|0.0
00000035882|LIMA|LIMA|MIRAFLORES|1.0|Contador/a|Otros tipos de enseñanza n.c.p.|1993.0|Operativa|Disminuyó|80.0|Presencial y delivery|Hasta 20%|Solo trabajo remoto|0.0|De 19 a 24 meses|0.0
00000036473|LIMA|LIMA|VILLA MARIA DEL TRIUNFO|1.0|Otro|Fabricación de cubiertas y cámaras de caucho; recauchutado y renovación de cubiertas de caucho|1994.0|Parcialmente operativa|Disminuyó|90.0|Solo online|Hasta 20%|Solo trabajo remoto|0.0|En menos de 6 meses|0.0
00000037086|LIMA|LIMA|SAN MARTIN DE PORRES|2.0|Contador/a|Reproducción de grabaciones|1991.0|Parcialmente operativa|Disminuyó|40.0|Solo online|De 41 a 60%|Trabajo mixto|0.0|De 13 a 18 meses|0.0
00000037836|LIMA|LIMA|LINCE|1.0|Administrador/a|Fabricación de equipo de medición, prueba, navegación y control|1994.0|Operativa|Se mantiene||Presencial y delivery|De 81 a 100%|Trabajo mixto|0.0|No se vio afectada|0.0
00000039306|LIMA|LIMA|LA MOLINA|2.0|Gerente/a general|Construcción de edificios|1991.0|Operativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000040074|LIMA|LIMA|MAGDALENA DEL MAR|1.0|Administrador/a|Otras actividades profesionales, científicas y técnicas n.c.p.|1997.0|Parcialmente operativa|Disminuyó|80.0|Presencial y delivery|Hasta 20%|Solo trabajo remoto|1.0|De 6 a 12 meses|0.0
00000040374|LIMA|LIMA|MIRAFLORES|2.0|Administrador/a|Construcción de edificios|1998.0|Operativa|Disminuyó|99.0|Presencial y delivery|Hasta 20%|Solo trabajo remoto|0.0|En menos de 6 meses|0.0
00000041030|LIMA|LIMA|COMAS|1.0|Otro|Enseñanza secundaria de formación general|1993.0|Parcialmente operativa|Disminuyó|40.0|Por otra modalidad|Hasta 20%|Solo trabajo remoto|0.0|De 19 a 24 meses|0.0
00000041074|LIMA|LIMA|JESUS MARIA|1.0|Otro|Acuicultura marina|2000.0|Parcialmente operativa|Disminuyó|40.0|Presencial y delivery|De 41 a 60%|Trabajo mixto|0.0|En menos de 6 meses|0.0
00000041316|LIMA|LIMA|SAN JUAN DE LURIGANCHO|2.0|Gerente/a general|Fabricación de muebles|1984.0|Parcialmente operativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|1.0|De 13 a 18 meses|0.0
00000041332|LIMA|LIMA|MIRAFLORES|2.0|Contador/a|Actividades de fotografía|1988.0|Parcialmente operativa|Disminuyó|40.0|Solo online|De 61 a 80%|Solo trabajo presencial|1.0|De 6 a 12 meses|0.0
00000042040|LIMA|LIMA|MIRAFLORES|1.0|Administrador/a|Actividades de seguridad privada|1999.0|Operativa|Disminuyó|25.0|Presencial y delivery|De 81 a 100%|Trabajo mixto|0.0|De 13 a 18 meses|0.0
00000042082|LIMA|LIMA|LOS OLIVOS|1.0|Otro|Transporte urbano y suburbano de pasajeros por vía terrestre|1999.0|Parcialmente operativa|Se mantiene||Solo de forma presencial|De 21 a 40%|Trabajo mixto|0.0|En menos de 6 meses|0.0
00000042139|LIMA|LIMA|SAN MIGUEL|1.0|Contador/a|Enseñanza secundaria de formación general|2007.0|Operativa|Disminuyó|20.0|Presencial y delivery|De 61 a 80%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000042164|LIMA|LIMA|SAN LUIS|2.0|Otro|Construcción de edificios|2015.0|Parcialmente operativa|Disminuyó|40.0|Solo a traves de delivery|Hasta 20%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000043047|LIMA|LIMA|MIRAFLORES|2.0|Otro|Venta al por mayor de otros tipos de maquinaria y equipo|2015.0|Operativa|Disminuyó|50.0|Solo online|De 61 a 80%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000043376|LIMA|LIMA|PUEBLO LIBRE|1.0|Otro|Enseñanza pre-escolar y primaria|1965.0|Operativa|Se mantiene||Presencial y delivery|De 61 a 80%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000044095|CALLAO|CALLAO|CALLAO|2.0|Administrador/a|Almacenamiento y depósito|1996.0|Operativa|Se mantiene||Solo online|De 41 a 60%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000044400|LIMA|LIMA|ATE|2.0|Gerente/a general|Transporte de carga por carretera|1999.0|Operativa|Aumentó|40.0|Presencial y delivery|De 41 a 60%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000046051|LIMA|LIMA|SAN ISIDRO|2.0|Gerente/a general|Consultoría de informática y de gestión de instalaciones informáticas|1993.0|Operativa|Se mantiene||Presencial y delivery|De 81 a 100%|Solo trabajo remoto|0.0|No se vio afectada|0.0
00000046075|LIMA|LIMA|BARRANCO|1.0|Propietario/a|Enseñanza secundaria de formación general|1968.0|Parcialmente operativa|Disminuyó|40.0|Presencial y delivery|De 61 a 80%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000046120|LIMA|LIMA|SAN MARTIN DE PORRES|2.0|Administrador/a|Construcción de edificios|1996.0|Inoperativa||||||||
00000047329|LIMA|LIMA|LIMA|2.0|Contador/a|Venta al por mayor de alimentos, bebidas y tabaco|2004.0|Operativa|Disminuyó|30.0|Solo online|De 61 a 80%|Trabajo mixto|1.0|De 6 a 12 meses|0.0
00000047554|LIMA|LIMA|SANTIAGO DE SURCO|2.0|Gerente/a general|Construcción de edificios|1991.0|Parcialmente operativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000047756|LIMA|LIMA|MAGDALENA DEL MAR|1.0|Otro|Generación, transmisión y distribución de energía eléctrica|2014.0|Operativa|Disminuyó|6.0|Presencial y delivery|De 81 a 100%|Trabajo mixto|0.0|En menos de 6 meses|0.0
00000047782|LIMA|LIMA|MAGDALENA DEL MAR|2.0|Contador/a|Construcción de edificios|2012.0|Parcialmente operativa|Disminuyó|80.0|Presencial y delivery|De 21 a 40%|Trabajo mixto|1.0|Más de 24 meses|1.0
00000048020|LIMA|LIMA|ATE|1.0|Contador/a|Venta al por mayor de materias primas agropecuarias y animales vivos|2007.0|Operativa|Disminuyó|35.0|Solo a traves de delivery|De 41 a 60%|Trabajo mixto|0.0|En menos de 6 meses|0.0
00000048046|LIMA|LIMA|SAN MARTIN DE PORRES|1.0|Otro|Venta al por menor de combustibles para vehículos automotores en comercios especializados|2013.0|Operativa|Disminuyó|50.0|Solo de forma presencial|De 21 a 40%|Trabajo mixto|0.0|Más de 24 meses|0.0
00000048077|LIMA|LIMA|SURQUILLO|1.0|Contador/a|Transporte interurbano de pasajeros por ferrocarril|2003.0|Operativa|Se mantiene||Presencial y delivery|De 81 a 100%|Trabajo mixto|0.0|No se vio afectada|0.0
00000048078|CALLAO|CALLAO|CALLAO|2.0|Otro|Actividades de servicios vinculadas al transporte acuático|2011.0|Operativa|Disminuyó|10.0|Solo de forma presencial|De 61 a 80%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000048097|LIMA|LIMA|MIRAFLORES|2.0|Otro|Actividades inmobiliarias realizadas con bienes propios o arrendados|2005.0|Parcialmente operativa|Disminuyó|84.0|Presencial y delivery|De 81 a 100%|Solo trabajo remoto|0.0|De 13 a 18 meses|0.0
00000048137|LIMA|LIMA|SAN ISIDRO|1.0|Otro|Otras actividades especializadas de construcción|2012.0|Operativa|Se mantiene||Presencial y delivery|De 61 a 80%|Trabajo mixto|0.0|No se vio afectada|0.0
00000048153|LIMA|LIMA|SAN ISIDRO|1.0|Otro|Construcción de carreteras y vías de ferrocarril|2011.0|Operativa|Disminuyó|20.0|Solo de forma presencial|De 81 a 100%|Trabajo mixto|0.0|De 13 a 18 meses|0.0
00000048213|LIMA|LIMA|SAN LUIS|2.0|Contador/a|Fabricación de productos de la refinación del petróleo|2005.0|Parcialmente operativa|Disminuyó|50.0|Solo online|De 41 a 60%|Trabajo mixto|1.0|De 6 a 12 meses|0.0
00000048342|LIMA|LIMA|BARRANCO|1.0|Otro|Construcción de edificios|2005.0|Operativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|1.0|En menos de 6 meses|0.0
00000048375|LIMA|LIMA|LA MOLINA|1.0|Contador/a|Actividades de restaurantes y de servicio móvil de comidas|2005.0|Parcialmente operativa|Disminuyó|40.0|Solo online|De 21 a 40%|Trabajo mixto|1.0|De 6 a 12 meses|1.0
00000048424|LIMA|LIMA|LIMA|2.0|Gerente/a general|Transporte de carga por carretera|1998.0|Parcialmente operativa|Disminuyó|50.0|Presencial y delivery|De 41 a 60%|Trabajo mixto|0.0|De 19 a 24 meses|0.0
00000048463|LIMA|LIMA|MIRAFLORES|1.0|Administrador/a|Acuicultura marina|2004.0|Parcialmente operativa|Disminuyó|40.0|Solo online|De 41 a 60%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000048583|LIMA|LIMA|VILLA MARIA DEL TRIUNFO|2.0|Otro|Fabricación de recipientes de madera|2011.0|Parcialmente operativa|Disminuyó|60.0|Solo a traves de delivery|De 41 a 60%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000048807|LIMA|LIMA|MAGDALENA DEL MAR|1.0|Administrador/a|Actividades de restaurantes y de servicio móvil de comidas|2007.0|Inoperativa||||||||
00000048872|LIMA|LIMA|SAN JUAN DE LURIGANCHO|2.0|Administrador/a|Mantenimiento y reparación de vehículos automotores|2008.0|Parcialmente operativa|Disminuyó|80.0|Solo de forma presencial|Hasta 20%|Solo trabajo remoto|1.0|De 13 a 18 meses|1.0
00000049440|LIMA|LIMA|SAN BORJA|2.0|Contador/a|Extracción de otros minerales metalíferos no ferrosos|2014.0|Parcialmente operativa|NO REALIO VENTAS|||Hasta 20%|Trabajo mixto|0.0|En menos de 6 meses|1.0
00000049791|LIMA|LIMA|ATE|2.0|Administrador/a|Explotación de otras minas y canteras n.c.p.|1999.0|Operativa|NO REALIO VENTAS|||Hasta 20%|Trabajo mixto|0.0|De 13 a 18 meses|0.0
00000051009|LIMA|LIMA|MIRAFLORES|1.0|Contador/a|Venta al por mayor de otros tipos de maquinaria y equipo|2002.0|Operativa|Disminuyó|90.0|Presencial y delivery|Hasta 20%|Trabajo mixto|0.0|En menos de 6 meses|0.0
00000051358|LIMA|LIMA|SAN ISIDRO|2.0|Contador/a|Otras actividades de tecnología de la información y servicios informáticos|2008.0|Operativa|Se mantiene||Presencial y delivery|De 81 a 100%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000051722|LIMA|LIMA|LA VICTORIA|1.0|Contador/a|Actividades de restaurantes y de servicio móvil de comidas|2009.0|Parcialmente operativa|Disminuyó|90.0|Solo a traves de delivery|De 41 a 60%|Trabajo mixto|0.0|De 19 a 24 meses|1.0
00000051860|LIMA|LIMA|SAN MARTIN DE PORRES|1.0|Contador/a|Enseñanza pre-escolar y primaria|1976.0|Parcialmente operativa|Disminuyó|50.0|Presencial y delivery|De 61 a 80%|Solo trabajo remoto|0.0|Más de 24 meses|0.0
00000052123|LIMA|LIMA|MIRAFLORES|2.0|Contador/a|Actividades de exhibición de películas cinematográficas y cintas de vídeo|2012.0|Inoperativa|NO REALIO VENTAS|||Hasta 20%|Trabajo mixto|1.0|De 13 a 18 meses|1.0
00000052370|LIMA|LIMA|MIRAFLORES|2.0|Administrador/a|Actividades de agencias de viajes|2008.0|Parcialmente operativa|Disminuyó|75.0|Presencial y delivery|De 21 a 40%|Solo trabajo remoto|1.0|Más de 24 meses|1.0
